! ------------ AirfoilInfo v1.01.x Input File ----------------------------------
! AeroElasticSE FAST driver
! line
! line
! ------------------------------------------------------------------------------
DEFAULT                  InterpOrd   ! Interpolation order to use for quasi-steady table lookup {1=linear; 3=cubic spline; "default"} [default=3]
1                        NonDimArea  ! The non-dimensional area of the airfoil (area/chord^2) (set to 1.0 if unsure or unneeded)
0                            NumCoords   ! The number of coordinates in the airfoil shape file. Set to zero if coordinates not included.
1                        NumTabs     ! Number of airfoil tables in this file.  Each table must have lines for Re and Ctrl.
! ------------------------------------------------------------------------------
! data for table 1
! ------------------------------------------------------------------------------
              0.750000   Re          ! Reynolds number in millions
0                        Ctrl        ! Control setting (must be 0 for current AirfoilInfo)
True                     InclUAdata  ! Is unsteady aerodynamics data included in this table? If TRUE, then include 30 UA coefficients below this line
!........................................
             -2.016723   alpha0      ! 0-lift angle of attack, depends on airfoil.
             10.500025   alpha1      ! Angle of attack at f=0.7, (approximately the stall angle) for AOA>alpha0. (deg)
            -10.500025   alpha2      ! Angle of attack at f=0.7, (approximately the stall angle) for AOA<alpha0. (deg)
              1.000000   eta_e       ! Recovery factor in the range [0.85 - 0.95] used only for UAMOD=1, it is set to 1 in the code when flookup=True. (-)
              7.767853   C_nalpha    ! Slope of the 2D normal force coefficient curve. (1/rad)
Default                  T_f0        ! Initial value of the time constant associated with Df in the expression of Df and f. [default = 3]
Default                  T_V0        ! Initial value of the time constant associated with the vortex lift decay process; it is used in the expression of Cvn. It depends on Re,M, and airfoil class. [default = 6]
Default                  T_p         ! Boundary-layer,leading edge pressure gradient time constant in the expression of Dp. It should be tuned based on airfoil experimental data. [default = 1.7]
Default                  T_VL        ! Initial value of the time constant associated with the vortex advection process; it represents the non-dimensional time in semi-chords, needed for a vortex to travel from LE to trailing edge (TE); it is used in the expression of Cvn. It depends on Re, M (weakly), and airfoil. [valid range = 6 - 13, default = 11]
Default                  b1          ! Constant in the expression of phi_alpha^c and phi_q^c.  This value is relatively insensitive for thin airfoils, but may be different for turbine airfoils. [from experimental results, defaults to 0.14]
Default                  b2          ! Constant in the expression of phi_alpha^c and phi_q^c.  This value is relatively insensitive for thin airfoils, but may be different for turbine airfoils. [from experimental results, defaults to 0.53]
Default                  b5          ! Constant in the expression of K'''_q,Cm_q^nc, and k_m,q.  [from  experimental results, defaults to 5]
Default                  A1          ! Constant in the expression of phi_alpha^c and phi_q^c.  This value is relatively insensitive for thin airfoils, but may be different for turbine airfoils. [from experimental results, defaults to 0.3]
Default                  A2          ! Constant in the expression of phi_alpha^c and phi_q^c.  This value is relatively insensitive for thin airfoils, but may be different for turbine airfoils. [from experimental results, defaults to 0.7]
Default                  A5          ! Constant in the expression of K'''_q,Cm_q^nc, and k_m,q. [from experimental results, defaults to 1]
              0.000000   S1          ! Constant in the f curve best-fit for alpha0<=AOA<=alpha1; by definition it depends on the airfoil. [ignored if UAMod<>1]
              0.000000   S2          ! Constant in the f curve best-fit for         AOA> alpha1; by definition it depends on the airfoil. [ignored if UAMod<>1]
              0.000000   S3          ! Constant in the f curve best-fit for alpha2<=AOA< alpha0; by definition it depends on the airfoil. [ignored if UAMod<>1]
              0.000000   S4          ! Constant in the f curve best-fit for         AOA< alpha2; by definition it depends on the airfoil. [ignored if UAMod<>1]
              1.203130   Cn1         ! Critical value of C0n at leading edge separation. It should be extracted from airfoil data at a given Mach and Reynolds number. It can be calculated from the static value of Cn at either the break in the pitching moment or the loss of chord force at the onset of stall. It is close to the condition of maximum lift of the airfoil at low Mach numbers.
             -0.769320   Cn2         ! As Cn1 for negative AOAs.
Default                  St_sh       ! Strouhal's shedding frequency constant.  [default = 0.19]
              0.012132   Cd0         ! 2D drag coefficient value at 0-lift.
             -0.041617   Cm0         ! 2D pitching moment coefficient about 1/4-chord location, at 0-lift, positive if nose up. [If the aerodynamics coefficients table does not include a column for Cm, this needs to be set to 0.0]
              0.000000   k0          ! Constant in the \hat(x)_cp curve best-fit; = (\hat(x)_AC-0.25).  [ignored if UAMod<>1]
              0.000000   k1          ! Constant in the \hat(x)_cp curve best-fit.  [ignored if UAMod<>1]
              0.000000   k2          ! Constant in the \hat(x)_cp curve best-fit.  [ignored if UAMod<>1]
              0.000000   k3          ! Constant in the \hat(x)_cp curve best-fit.  [ignored if UAMod<>1]
              0.000000   k1_hat      ! Constant in the expression of Cc due to leading edge vortex effects.  [ignored if UAMod<>1]
Default                  x_cp_bar    ! Constant in the expression of \hat(x)_cp^v. [ignored if UAMod<>1, default = 0.2]
Default                  UACutout    ! Angle of attack above which unsteady aerodynamics are disabled (deg). [Specifying the string "Default" sets UACutout to 45 degrees]
Default                  filtCutOff  ! Cut-off frequency (-3 dB corner frequency) for low-pass filtering the AoA input to UA, as well as the 1st and 2nd derivatives (Hz) [default = 20]
!........................................
! Table of aerodynamics coefficients
145                      NumAlf      ! Number of data lines in the following table
!    Alpha      Cl      Cd        Cm
!    (deg)      (-)     (-)       (-)
-1.80000000000000e+02 -2.32119408418148e-03  9.12192109222227e-04  4.22070654627374e-03
-1.74999989057075e+02  2.27688685315074e-01  4.61377367531904e-02  1.99994725718928e-01
-1.70000015562086e+02  4.42033127780458e-01  9.27960057229126e-02  4.00025054397802e-01
-1.64999984771318e+02  6.36809796589882e-01  1.44396887093674e-01  2.38383967190644e-01
-1.60000011276329e+02  7.80618218197754e-01  2.01122983570741e-01  7.74712757650889e-02
-1.54999980485561e+02  7.51102291732721e-01  2.90115628115025e-01  9.61392873888947e-02
-1.50000006990572e+02  7.03401301107175e-01  3.90334335794115e-01  1.16888490572360e-01
-1.44999976199804e+02  6.73405803472396e-01  4.99209586328421e-01  1.33764357079474e-01
-1.40000002704816e+02  6.56875733443331e-01  6.16669145905461e-01  1.51064051426781e-01
-1.34999971914047e+02  6.37130765556937e-01  7.38288969769789e-01  1.71527703824062e-01
-1.29999998419059e+02  6.01207293897070e-01  8.59182341483725e-01  1.93252318034211e-01
-1.25000024924070e+02  5.50994414308270e-01  9.75460371079708e-01  2.15131297759731e-01
-1.19999994133302e+02  4.88717240469040e-01  1.08425945155567e+00  2.36578959939717e-01
-1.15000020638313e+02  4.16600053682538e-01  1.18445859320840e+00  2.56974947942427e-01
-1.09999989847545e+02  3.36862394768854e-01  1.26881328936617e+00  2.75552059318315e-01
-1.05000016352557e+02  2.50366227575971e-01  1.33282518378926e+00  2.91593350210030e-01
-9.99999855617884e+01  1.61226715454697e-01  1.38962642650610e+00  3.04770782935813e-01
-9.50000120667998e+01  7.26586830110511e-02  1.40925946859483e+00  3.14774624193787e-01
-8.99999812760317e+01 -1.38857544603685e-02  1.42699116160911e+00  3.20792982197805e-01
-8.50000077810430e+01 -9.87533439680427e-02  1.40920606515489e+00  3.22293052537739e-01
-7.99999769902749e+01 -1.79879221851902e-01  1.38983112380081e+00  3.18824918954410e-01
-7.50000034952862e+01 -2.56850585994322e-01  1.33209032402709e+00  3.14677422887279e-01
-6.99999727045181e+01 -3.27578507821042e-01  1.26971803334562e+00  3.07137524235707e-01
-6.49999992095294e+01 -3.94420889291711e-01  1.18448714948188e+00  2.96770402463893e-01
-6.00000257145408e+01 -4.56983281513084e-01  1.08422243839068e+00  2.84257370813093e-01
-5.49999949237726e+01 -5.15087756459843e-01  9.74924847600062e-01  2.70434329461585e-01
-5.00000214287840e+01 -5.68758409688695e-01  8.58831874256408e-01  2.56176336741169e-01
-4.49999906380158e+01 -6.18500994662846e-01  7.38519043299453e-01  2.42357820779130e-01
-4.00000171430272e+01 -6.62221220659917e-01  6.16949246830192e-01  2.30149136291869e-01
-3.79999933675640e+01 -6.77146924569254e-01  5.68880048404168e-01  2.26226444487160e-01
-3.60000268878804e+01 -6.91069242239028e-01  5.21558306523847e-01  2.23106977754010e-01
-3.40000031124172e+01 -7.03971382031577e-01  4.75265548425851e-01  2.20959938822771e-01
-3.19999793369540e+01 -7.15835318897326e-01  4.30287387249094e-01  2.19954814883238e-01
-3.00000128572704e+01 -7.26643129034965e-01  3.86894306106804e-01  2.20260962273879e-01
-2.79999890818072e+01 -7.36377789425843e-01  3.45293156109422e-01  2.22151846887291e-01
-2.60000226021236e+01 -7.45021092124051e-01  3.05680670093411e-01  2.25718030799617e-01
-2.39999988266604e+01 -7.52555877542622e-01  2.68248935110705e-01  2.31116043617381e-01
-2.19999750511972e+01 -7.52271435731660e-01  2.33217354145764e-01  2.43250838916964e-01
-2.00000085715136e+01 -7.45571403165669e-01  2.00900559262052e-01  2.56428139284456e-01
-1.90000253316718e+01 -7.39958410096858e-01  1.85835683605974e-01  2.36513487002747e-01
-1.79999847960504e+01 -7.32410250322213e-01  1.71376589461237e-01  2.13739506852629e-01
-1.70000015562086e+01 -7.22574147645884e-01  1.57059296654841e-01  1.92243567479191e-01
-1.60000183163668e+01 -7.10034786728924e-01  1.41041596428472e-01  1.70783658225976e-01
-1.49999777807454e+01 -6.95061879046323e-01  1.26105039036566e-01  1.49155732544526e-01
-1.39999945409036e+01 -6.78327530398824e-01  1.12767192600440e-01  1.27418896390754e-01
-1.34999742730929e+01 -6.69463520834915e-01  1.06268094940476e-01  1.16526418287989e-01
-1.30000113010618e+01 -6.60300324183033e-01  9.95956398721771e-02  1.05630610870114e-01
-1.24999910332511e+01 -6.50755192135177e-01  9.27470972777512e-02  9.47431807365347e-02
-1.20000280612200e+01 -6.40713400608122e-01  8.57860429016736e-02  8.38821560961071e-02
-1.15000077934093e+01 -6.30024068536737e-01  7.87808937725513e-02  7.30605163450095e-02
-1.09999875255986e+01 -6.18487750157446e-01  7.18085784449447e-02  6.22948859734981e-02
-1.05000245535675e+01 -6.05870504313675e-01  6.49637860973481e-02  5.16122078438037e-02
-1.00000042857568e+01 -5.92039546965688e-01  5.83870892363880e-02  4.10776784209124e-02
-9.49998401794613e+00 -5.76932140016311e-01  5.22171306474141e-02  3.06948119858549e-02
-9.00002104591497e+00 -5.60526619954448e-01  4.66547890098961e-02  2.01627111969269e-02
-8.50000077810430e+00 -5.42719822727651e-01  4.07700983784134e-02  9.62529567560310e-03
-7.99998051029363e+00 -5.22975320551634e-01  3.51617589553419e-02  1.33453285609465e-03
-7.50001753826248e+00 -5.00650209106750e-01  3.03797767606670e-02 -3.19227533591742e-03
-6.99999727045181e+00 -4.75109129283694e-01  2.64163264866142e-02 -6.74621353102077e-03
-6.49997700264114e+00 -4.45755468833013e-01  2.28797494352866e-02 -1.03173899563490e-02
-6.00001403060998e+00 -4.12204055692433e-01  2.02521675227626e-02 -1.40994277781249e-02
-5.49999376279931e+00 -3.74693277885235e-01  1.85763289522259e-02 -1.73330490493318e-02
-4.99997349498864e+00 -3.33587005440362e-01  1.75412239903977e-02 -2.01896286216081e-02
-4.50001052295749e+00 -2.89147666320900e-01  1.67262840718595e-02 -2.32428627578046e-02
-3.99999025514682e+00 -2.36589895552532e-01  1.57818431501739e-02 -2.64596508237656e-02
-3.50002728311566e+00 -1.81054741855850e-01  1.47296005119175e-02 -2.99045469040325e-02
-3.00000701530499e+00 -1.22624936514717e-01  1.36831269896405e-02 -3.36408798881294e-02
-2.49998674749432e+00 -6.14729786408648e-02  1.27627614344638e-02 -3.76673033914325e-02
-2.00002377546316e+00  2.12421828344447e-03  1.21105869581363e-02 -4.17530336614991e-02
-1.50000350765250e+00  6.77511532900363e-02  1.18803087322056e-02 -4.56987761427405e-02
-9.99983239841826e-01  1.34706377604514e-01  1.18872074760261e-02 -4.94961880131300e-02
-5.00020267810669e-01  2.02351596263263e-01  1.20309021232783e-02 -5.31408416168172e-02
 0.00000000000000e+00  2.70050756320897e-01  1.22324180931273e-02 -5.66319716881711e-02
 5.00020267810669e-01  3.37106843336327e-01  1.23880146219140e-02 -5.99630732958503e-02
 9.99983239841826e-01  4.03149986860219e-01  1.24767000075163e-02 -6.31285822281272e-02
 1.50000350765250e+00  4.68210437117241e-01  1.25180212586676e-02 -6.61269814432288e-02
 2.00002377546316e+00  5.32745653155068e-01  1.25313433308610e-02 -6.89579514019837e-02
 2.49998674749432e+00  5.96900141701372e-01  1.25411061998802e-02 -7.16230047625797e-02
 3.00000701530499e+00  6.60840435713321e-01  1.25790694678276e-02 -7.41259017378569e-02
 3.50002728311566e+00  7.24711007831496e-01  1.26428628836180e-02 -7.64704958823354e-02
 3.99999025514682e+00  7.88656362652426e-01  1.27475739867092e-02 -7.86614801352915e-02
 4.50001052295749e+00  8.52842985199812e-01  1.29083407626591e-02 -8.07048624922357e-02
 4.99997349498864e+00  9.17231172777067e-01  1.31402619237019e-02 -8.26085291976051e-02
 5.49999376279931e+00  9.81103317536553e-01  1.34846132747146e-02 -8.43912636642721e-02
 6.00001403060998e+00  1.04433711968786e+00  1.39774906591114e-02 -8.60737665037126e-02
 6.49997700264114e+00  1.10470428603036e+00  1.46138713437093e-02 -8.76768951110905e-02
 6.99999727045181e+00  1.16102627174919e+00  1.54083083231086e-02 -8.92221429973209e-02
 7.50001753826248e+00  1.21316573109261e+00  1.63722388105085e-02 -9.07305284355589e-02
 7.99998051029363e+00  1.26077661917117e+00  1.75132907550824e-02 -9.22231627192209e-02
 8.50000077810430e+00  1.30241419316182e+00  1.88348912298093e-02 -9.37217587222780e-02
 9.00002104591497e+00  1.33716337742982e+00  2.03346143575225e-02 -9.52476501713110e-02
 9.49998401794613e+00  1.36423664094539e+00  2.20368778216425e-02 -9.68062392331379e-02
 1.00000042857568e+01  1.38335304378639e+00  2.40844109414691e-02 -9.83410463093922e-02
 1.05000245535675e+01  1.39434630302346e+00  2.66065962373501e-02 -9.97894575210599e-02
 1.09999875255986e+01  1.39857837490489e+00  2.96126289709916e-02 -1.02258568542175e-01
 1.15000077934093e+01  1.40351184201146e+00  3.39549142908965e-02 -1.04383572312535e-01
 1.20000280612200e+01  1.38478516290337e+00  3.96083296386474e-02 -1.05601449111875e-01
 1.24999910332511e+01  1.26210428660157e+00  4.64174679293059e-02 -1.00787551646917e-01
 1.30000113010618e+01  1.24099992137929e+00  5.42813950616608e-02 -1.00003148006816e-01
 1.34999742730929e+01  1.23675103682861e+00  6.30958297322052e-02 -1.00788113411497e-01
 1.39999945409036e+01  1.23260800390638e+00  7.27512381672853e-02 -1.01583070999916e-01
 1.49999777807454e+01  1.22038933948435e+00  9.39805686918237e-02 -1.04994452350561e-01
 1.60000183163668e+01  1.20249117126246e+00  1.16725098896525e-01 -1.12387911506339e-01
 1.70000015562086e+01  1.18201421541678e+00  1.39699788036496e-01 -1.25391214431859e-01
 1.79999847960504e+01  1.16122549127405e+00  1.61512700501774e-01 -1.35755153643482e-01
 1.90000253316718e+01  1.14172562240409e+00  1.81160739010759e-01 -1.41518146937267e-01
 2.00000085715136e+01  1.12376110693882e+00  1.99304517693364e-01 -1.50231981464986e-01
 2.19999750511972e+01  1.09207451737477e+00  2.34272956858010e-01 -1.65043025446221e-01
 2.39999988266604e+01  1.06543767942746e+00  2.69415981386066e-01 -1.76244729252045e-01
 2.60000226021236e+01  1.04311798466246e+00  3.06304070759449e-01 -1.86643828583612e-01
 2.79999890818072e+01  1.02438958090369e+00  3.45322514885272e-01 -1.96655748239104e-01
 3.00000128572704e+01  1.00852727870565e+00  3.86563721978232e-01 -2.06207557496682e-01
 3.19999793369540e+01  9.94807430678854e-01  4.30005193968876e-01 -2.15258008711024e-01
 3.40000031124172e+01  9.82504353418047e-01  4.75188039440029e-01 -2.23946973216953e-01
 3.60000268878804e+01  9.70893348009629e-01  5.21593706142216e-01 -2.32475009934152e-01
 3.79999933675640e+01  9.59249512920464e-01  5.68920968382314e-01 -2.40460013123262e-01
 4.00000171430272e+01  9.46846896646056e-01  6.16927054535313e-01 -2.48141399582036e-01
 4.49999906380158e+01  9.07757583890250e-01  7.38293135275640e-01 -2.66956467357221e-01
 5.00000214287840e+01  8.50373014495064e-01  8.58694650671197e-01 -2.85493112972396e-01
 5.49999949237726e+01  7.75697507577834e-01  9.75142205942281e-01 -3.03599641383758e-01
 6.00000257145408e+01  6.86511707827250e-01  1.08482158388895e+00 -3.21002198785510e-01
 6.49999992095294e+01  5.86020068331686e-01  1.18457907938364e+00 -3.37434612018020e-01
 6.99999727045181e+01  4.77313100242082e-01  1.26843378865101e+00 -3.52637019637234e-01
 7.50000034952862e+01  3.63478462914769e-01  1.33300852149252e+00 -3.66353948518596e-01
 7.99999769902749e+01  2.47606311304556e-01  1.38957716907302e+00 -3.78333866868614e-01
 8.50000077810430e+01  1.32780761564671e-01  1.40927250467952e+00 -3.88284387423172e-01
 8.99999812760317e+01  2.20867267919645e-02  1.42693120508689e+00 -3.95827227916236e-01
 9.50000120667998e+01 -8.14220401192329e-02  1.40920457727221e+00 -4.00179837215801e-01
 9.99999855617884e+01 -1.78285422375009e-01  1.38984202516793e+00 -4.01384436341979e-01
 1.05000016352557e+02 -2.67035198094045e-01  1.33204093327860e+00 -3.99076190603501e-01
 1.09999989847545e+02 -3.47825062136242e-01  1.26992065761213e+00 -3.92982233487247e-01
 1.15000020638313e+02 -4.20415182685336e-01  1.18427761395470e+00 -3.83881684034375e-01
 1.19999994133302e+02 -4.84561468662318e-01  1.08402564513281e+00 -3.72771873672231e-01
 1.25000024924070e+02 -5.40022727932005e-01  9.75042635780096e-01 -3.60399903675756e-01
 1.29999998419059e+02 -5.86554742892257e-01  8.59077718192677e-01 -3.47452520777707e-01
 1.34999971914047e+02 -6.21825688969607e-01  7.38755593299329e-01 -3.34617584900421e-01
 1.40000002704816e+02 -6.48603083384334e-01  6.17232306343119e-01 -3.24491927952282e-01
 1.44999976199804e+02 -6.77564473898964e-01  4.98914936288673e-01 -3.20878466600520e-01
 1.50000006990572e+02 -7.20682691913822e-01  3.89109483419502e-01 -3.18173153694059e-01
 1.54999980485561e+02 -7.63189505732470e-01  2.91118591566585e-01 -3.42962682839577e-01
 1.60000011276329e+02 -7.51568023998868e-01  2.02052510145461e-01 -3.68038275092908e-01
 1.64999984771318e+02 -6.29898717073098e-01  1.43528680451700e-01 -4.33973312301098e-01
 1.70000015562086e+02 -4.35823093469363e-01  9.60355512884216e-02 -5.00005317941504e-01
 1.74999989057075e+02 -1.90881872935072e-01  4.69535663062375e-02 -2.49998887174110e-01
 1.80000000000000e+02 -2.32119408418148e-03  9.12192109222227e-04  4.22070654627374e-03
